GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Entando K8S Operator Common Library,org.entando.kubernetes.client,DefaultDeploymentClient,91,78,10,2,13,15,9,5,3,5
Entando K8S Operator Common Library,org.entando.kubernetes.client,DefaultSimpleK8SClient,48,97,7,9,9,21,7,11,3,7
Entando K8S Operator Common Library,org.entando.kubernetes.client,KubernetesClientProducer,22,0,0,0,3,0,2,0,2,0
Entando K8S Operator Common Library,org.entando.kubernetes.client,DefaultSecretClient,113,86,0,0,20,18,4,6,4,6
Entando K8S Operator Common Library,org.entando.kubernetes.client,DefaultPodClient,144,50,5,1,19,10,12,4,9,4
Entando K8S Operator Common Library,org.entando.kubernetes.client,PodWatcher,22,67,4,4,8,17,5,7,1,7
Entando K8S Operator Common Library,org.entando.kubernetes.client,SerializedEntandoResource,27,0,2,0,10,0,7,0,6,0
Entando K8S Operator Common Library,org.entando.kubernetes.client,DefaultServiceAccountClient,55,86,2,2,12,13,4,6,2,6
Entando K8S Operator Common Library,org.entando.kubernetes.client,PatchableClient,20,30,1,1,4,4,2,1,1,1
Entando K8S Operator Common Library,org.entando.kubernetes.client,EntandoJackson2Provider,7,0,0,0,3,0,1,0,1,0
Entando K8S Operator Common Library,org.entando.kubernetes.client,DefaultPersistentVolumeClaimClient,57,0,2,0,11,0,4,0,3,0
Entando K8S Operator Common Library,org.entando.kubernetes.client,DoneableCustomResource,22,0,0,0,8,0,3,0,3,0
Entando K8S Operator Common Library,org.entando.kubernetes.client,DefaultKeycloakClient,720,0,38,0,181,0,47,0,28,0
Entando K8S Operator Common Library,org.entando.kubernetes.client,DefaultEntandoResourceClient,396,476,17,5,70,94,31,20,20,20
Entando K8S Operator Common Library,org.entando.kubernetes.client,DefaultServiceClient,113,0,4,0,16,0,6,0,4,0
Entando K8S Operator Common Library,org.entando.kubernetes.client,KubernetesExceptionProcessor,145,0,10,0,17,0,9,0,4,0
Entando K8S Operator Common Library,org.entando.kubernetes.client,DefaultIngressClient,172,0,2,0,30,0,11,0,10,0
Entando K8S Operator Common Library,org.entando.kubernetes.client,KubernetesRestInterceptor,25,212,0,14,5,35,1,16,1,9
Entando K8S Operator Common Library,org.entando.kubernetes.client,EntandoExecListener,101,0,2,0,31,0,11,0,10,0
Entando K8S Operator Common Library,org.entando.kubernetes.controller.support.command,CreateExternalServiceCommand,324,0,16,0,75,0,17,0,9,0
Entando K8S Operator Common Library,org.entando.kubernetes.controller.support.command,DeployCommand,121,234,10,6,26,44,11,11,3,11
Entando K8S Operator Common Library,org.entando.kubernetes.controller.support.command,IngressingDeployCommand,88,0,4,0,18,0,6,0,4,0
Entando K8S Operator Common Library,org.entando.kubernetes.controller.spi.database,DatabaseDeployable,157,0,3,0,31,0,15,0,13,0
Entando K8S Operator Common Library,org.entando.kubernetes.controller.spi.database,ExternalDatabaseDeployment,88,0,0,0,14,0,10,0,10,0
Entando K8S Operator Common Library,org.entando.kubernetes.controller.spi.database,DatabaseDeploymentResult,56,0,0,0,16,0,11,0,11,0
Entando K8S Operator Common Library,org.entando.kubernetes.controller.spi.database,DatabaseContainer,54,0,0,0,14,0,8,0,8,0
Entando K8S Operator Common Library,org.entando.kubernetes.controller.support.spibase,IngressingDeployableBase,29,0,0,0,9,0,3,0,3,0
Entando K8S Operator Common Library,org.entando.kubernetes.controller.support.spibase,KeycloakAwareContainerBase,4,0,0,0,1,0,1,0,1,0
Entando K8S Operator Common Library,org.entando.kubernetes.controller.support.spibase,PublicIngressingDeployableBase,9,0,0,0,2,0,1,0,1,0
Entando K8S Operator Common Library,org.entando.kubernetes.controller.spi.result,ExposedDeploymentResult,22,0,0,0,8,0,5,0,5,0
Entando K8S Operator Common Library,org.entando.kubernetes.controller.spi.result,AbstractServiceResult,23,6,0,0,3,3,3,1,3,1
Entando K8S Operator Common Library,org.entando.kubernetes.controller.spi.result,ExposedService,248,0,26,0,36,0,34,0,21,0
Entando K8S Operator Common Library,org.entando.kubernetes.controller.spi.common,ResourceUtils,0,31,0,0,0,7,0,1,0,1
Entando K8S Operator Common Library,org.entando.kubernetes.controller.spi.common,DbmsDockerVendorStrategy,56,138,12,0,18,21,14,6,8,6
Entando K8S Operator Common Library,org.entando.kubernetes.controller.spi.common,DbmsVendorConfig.1.new JdbcConnectionStringBuilder() {...},26,0,0,0,2,0,2,0,2,0
